DT,Quote,DJI_LastPrice,IXIC_LastPrice,DJI_Change,IXIC_Change,DJI_ChgPct,IXIC_ChgPct,DJI_ChgVolume,IXIC_ChgVolume,MYRCNY_PerUnit,MYRSGD_PerUnit,MYRUSD_PerUnit,CLF_LastPrice,GCF_LastPrice,ZGF_LastPrice,CLF_Change,GCF_Change,ZGF_Change,CLF_ChgPct,GCF_ChgPct,ZGF_ChgPct,CLF_Volume,GCF_Volume,MarketCap,LastPrice,PE,DY,ROE,Open,Low,High,Chg,ChgPct,Volume,BidPrice,BidVolume,AskPrice,AskVolume,Polarity,Spread,SMA3,WD_Friday,WD_Monday,WD_Thursday,WD_Tuesday,WD_Wednesday,UP
2019-03-26,AIRASIA,0.024586700023665566,0.2987749699482704,0.01644814662632448,0.0,0.006535947712418306,0.0,1.0,0.8961199905232272,0.18994218050588124,0.26794997827116024,0.27325837028578404,0.2077649527806922,1.0,0.9639423076923076,0.3643410852713178,0.6879194630872484,0.35294117647058826,0.3508771929824562,0.6885964912280701,0.34673366834170855,0.49603243752161935,0.2064168181543766,0.7047619047619048,0.7045454545454547,0.6986301369863007,0.6374695863746958,0.0,0.7179487179487181,0.7560975609756097,0.6341463414634145,0.5909090909090909,0.571224793810653,0.05537438905180841,0.6976744186046512,0.32640472039694246,0.6976744186046515,0.07617148554336989,0.21087845372320654,0.0,0.7678571428571451,0,0,0,1,0,False
2019-03-27,AIRASIA,0.12877379221745208,0.2997339240130201,0.5494129219428984,0.48367506856471204,0.542483660130719,0.47704081632653067,0.6394256288005067,0.7867726121266243,0.1276977277775759,0.11063026749343395,0.27913181505349144,0.3210912906610698,0.8934426229508187,1.0,0.4341085271317829,0.4228187919463088,0.32941176470588235,0.4260651629072682,0.42105263157894735,0.3241206030150754,0.47268480830600296,0.1837372632934658,0.6136054421768707,0.6136363636363638,0.6164383561643835,0.678832116788321,0.0,0.7692307692307694,0.6829268292682931,0.6341463414634145,0.27272727272727276,0.26383434309070813,0.0,0.6279069767441865,1.0,0.6511627906976748,0.0009970089730807576,0.3954487258910503,0.33333333333333004,0.6875000000000037,0,0,0,0,1,False
2019-03-28,AIRASIA,0.12877379221745208,0.2997339240130201,0.5494129219428984,0.48367506856471204,0.542483660130719,0.47704081632653067,0.6394256288005067,0.7867726121266243,0.04616590812389307,0.0892829104769733,0.26538171224009616,0.18887722980062926,0.6045081967213121,0.7932692307692325,0.15116279069767438,0.1040268456375839,0.25098039215686274,0.11779448621553884,0.10526315789473682,0.24623115577889446,0.653676399830426,0.6224098955573294,0.6136054421768707,0.6136363636363638,0.6164383561643835,0.678832116788321,0.0,0.6666666666666666,0.6585365853658535,0.5853658536585364,0.4545454545454546,0.43865661411925966,0.18978690127077225,0.6279069767441865,0.16883465200482767,0.6279069767441858,0.019541375872382853,0.3954487258910503,0.22222222222222168,0.6785714285714308,0,0,1,0,0,False
2019-03-29,AIRASIA,0.20642178572635958,0.33456691743540556,0.7038212991670091,0.7250881546297505,0.7026143790849673,0.7244897959183674,0.5364584788351167,0.6251814862738666,0.2296420318070158,0.18314099492814684,0.2935426537979656,0.3840503672612798,0.6516393442622948,0.7932692307692325,0.9147286821705426,0.6879194630872484,0.6549019607843138,0.949874686716792,0.6885964912280701,0.6482412060301508,0.5376768887860117,0.3931726557416637,0.5231292517006803,0.5227272727272727,0.520547945205479,0.7226277372262772,0.0,0.6666666666666666,0.48780487804878075,0.5365853658536583,0.27272727272727276,0.2612443835199143,0.9071358748778103,0.511627906976744,0.013276116400697332,0.5116279069767444,1.0,0.3954487258910503,0.7777777777777733,0.6071428571428588,1,0,0,0,0,False
2019-04-01,AIRASIA,0.6636380540248139,0.5503180756088003,1.0,0.9660441426146011,1.0,0.9668367346938775,0.7177156763233291,0.7843426703844776,0.2512684352174289,0.19663506206533585,0.30820038775010267,0.35362014690451177,0.4180327868852435,0.7932692307692325,0.8023255813953487,0.4899328859060403,0.592156862745098,0.8270676691729323,0.513157894736842,0.585427135678392,0.48708819146252336,0.27057158381239227,0.4775510204081633,0.47727272727272724,0.479452054794521,0.7445255474452552,0.0,0.5897435897435902,0.5365853658536588,0.46341463414634165,0.36363636363636365,0.3486165722737267,0.28976735092864125,0.48837209302325607,0.03017299181976666,0.48837209302325557,0.021036889332003986,0.21087845372320654,0.22222222222222168,0.5535714285714299,0,1,0,0,0,True
2019-04-02,AIRASIA,0.6636380540248139,0.5503180756088003,1.0,0.9660441426146011,1.0,0.9668367346938775,0.7177156763233291,0.7843426703844776,0.2441112649936267,0.20497665945591345,0.29395916658739485,0.5267576075550887,0.4774590163934421,0.7932692307692325,0.5542635658914729,0.43959731543624164,0.6823529411764705,0.5538847117794485,0.43859649122807015,0.6758793969849246,0.5678204804768877,0.2267217612374813,0.5,0.4999999999999995,0.493150684931507,0.7335766423357662,0.0,0.5128205128205126,0.5365853658536588,0.46341463414634165,0.5,0.4840176958065909,0.11247702834799608,0.511627906976744,0.09561485852219391,0.5348837209302323,0.15274177467597208,0.21087845372320654,0.22222222222222168,0.5089285714285728,0,0,0,1,0,True
2019-04-03,AIRASIA,0.5966226038743716,0.5770337254690088,0.4907051162327394,0.7054655870445344,0.4869281045751634,0.701530612244898,0.5791762503841248,0.7630806801406936,0.2441112649936267,0.20497665945591345,0.29395916658739485,0.6117523609653722,0.5409836065573748,0.7932692307692325,0.4844961240310077,0.5033557046979866,0.6509803921568628,0.481203007518797,0.5043859649122807,0.6432160804020101,0.4712309456869176,0.14688382513734513,0.545578231292517,0.545454545454545,0.5479452054794522,0.7116788321167882,0.0,0.5641025641025639,0.5609756097560973,0.46341463414634165,0.5454545454545455,0.5290364297076052,0.07103030303030303,0.5348837209302328,0.0240042912699477,0.5348837209302323,0.14287138584247258,0.3065295502416057,0.1111111111111133,0.5178571428571445,0,0,0,0,1,False
2019-04-04,AIRASIA,0.6295851786740606,0.640324693742487,0.638028712661711,0.793881415698054,0.6339869281045751,0.7908163265306123,0.6444852108107438,0.9574760195124322,0.2034948884543333,0.1882407224498529,0.29765037150020396,0.6002098635886671,0.35655737704917784,0.7932692307692325,0.4883720930232558,0.20469798657718122,0.6529411764705881,0.4837092731829574,0.2017543859649123,0.6457286432160805,0.43757883758611993,0.2595638495542572,0.545578231292517,0.545454545454545,0.5479452054794522,0.7116788321167882,0.0,0.5384615384615388,0.5609756097560973,0.46341463414634165,0.4545454545454546,0.43865661411925966,0.1758279569892473,0.5581395348837208,0.05055652407134236,0.5581395348837213,0.05942173479561316,0.3065295502416057,0.1111111111111133,0.5446428571428583,0,0,1,0,0,False
2019-04-05,AIRASIA,0.6295851786740606,0.640324693742487,0.638028712661711,0.793881415698054,0.6339869281045751,0.7908163265306123,0.6444852108107438,0.9574760195124322,0.2888517492678856,0.2615304509449761,0.3796434915126231,0.5624344176285413,0.40573770491803224,0.7932692307692325,0.4883720930232558,0.31879194630872487,0.6705882352941177,0.4837092731829574,0.31578947368421045,0.6633165829145728,0.43168016062711156,0.28282699544530676,0.5,0.4999999999999995,0.493150684931507,0.7335766423357662,0.0,0.5897435897435902,0.5365853658536588,0.46341463414634165,0.36363636363636365,0.3489538008948715,0.1364692082111437,0.511627906976744,0.4597022931473783,0.5116279069767444,0.000897308075772682,0.3065295502416057,0.22222222222222168,0.5446428571428583,1,0,0,0,0,True
2019-04-08,AIRASIA,0.7334510970621057,0.7191074974000187,0.4848779151569484,0.6904792999869401,0.48039215686274506,0.6862244897959183,0.5122687103653143,0.7497160005588867,0.4015153235638652,0.40092904292774695,0.4740342806612858,0.6768100734522555,0.7499999999999989,0.7932692307692325,0.5310077519379844,0.8389261744966444,0.6431372549019607,0.5288220551378445,0.8421052631578946,0.635678391959799,0.40611402548290865,0.19699215841477893,0.545578231292517,0.545454545454545,0.5479452054794522,0.7116788321167882,0.0,0.5128205128205126,0.46341463414634115,0.46341463414634165,0.5454545454545455,0.5290364297076052,0.32548973607038123,0.48837209302325607,0.0,0.5348837209302323,0.14995014955134597,0.21087845372320654,0.5555555555555567,0.5446428571428583,0,1,0,0,0,False
2019-04-09,AIRASIA,0.7334510970621057,0.7191074974000187,0.4848779151569484,0.6904792999869401,0.48039215686274506,0.6862244897959183,0.5122687103653143,0.7497160005588867,0.4280765157010878,0.45121384385901725,0.4770244397504347,0.7701993704092343,0.7786885245901647,0.7932692307692325,0.3643410852713178,0.6744966442953021,0.511764705882353,0.3583959899749374,0.6754385964912281,0.5050251256281406,0.4748877092690894,0.24691937723458346,0.38639455782312926,0.38636363636363624,0.38356164383561653,0.7907542579075427,0.0,0.5641025641025639,0.43902439024390266,0.43902439024390205,0.13636363636363635,0.12469676783390231,0.5461818181818182,0.3720930232558135,0.5719458227169103,0.37209302325581417,0.306580259222333,0.21087845372320654,0.5555555555555517,0.4821428571428579,0,0,0,1,0,False
2019-04-10,AIRASIA,0.5724923087325486,0.6588689744594058,0.3523090906827039,0.495233120020896,0.3496732026143791,0.49489795918367346,0.5589161940768745,0.7867726121266243,0.5096705495990912,0.6122262648962726,0.5745256254208846,0.7859391395592858,0.7438524590163932,0.7932692307692325,0.5852713178294574,0.4026845637583893,0.38627450980392164,0.5814536340852131,0.40350877192982454,0.3793969849246231,0.41648092423009003,0.11628889768374732,0.2272108843537415,0.2272727272727265,0.2328767123287669,0.8734793187347932,0.0,0.4102564102564098,0.24390243902439038,0.31707317073170727,0.13636363636363635,0.11624400274160213,0.7926099706744868,0.20930232558139517,0.46090921282016895,0.20930232558139494,0.5425722831505484,0.21087845372320654,0.8888888888888867,0.3750000000000003,0,0,0,0,1,False
2019-04-11,AIRASIA,0.5780536867372126,0.7331001229081964,0.5975993923773237,0.8203278046232206,0.5947712418300654,0.8137755102040817,0.4307721915439796,0.7102294472490023,0.6558058334106461,0.6883357760976213,0.7353011238459486,0.7429171038824761,0.6127049180327847,0.7932692307692325,0.1821705426356589,0.0,0.27647058823529413,0.17794486215538846,0.0,0.271356783919598,0.5473935806373588,0.4219765624475942,0.09115646258503401,0.090909090909091,0.09589041095890444,0.9476885644768857,0.0,0.2307692307692306,0.07317073170731765,0.1707317073170729,0.18181818181818185,0.15465679833770093,0.8133255131964809,0.09302325581395363,0.15059675472710204,0.09302325581395354,0.04436689930209372,0.21087845372320654,0.9999999999999951,0.1964285714285718,0,0,1,0,0,True
2019-04-12,AIRASIA,0.5661279962135297,0.7103013276786551,0.5718625876259136,0.5857711897610031,0.5686274509803921,0.5841836734693878,0.45458326737252497,0.687752486134145,0.6217734675455479,0.6367816709761741,0.6170817369865627,0.8069254984260228,0.5102459016393419,0.7932692307692325,0.817829457364341,0.5234899328859061,0.6784313725490196,0.8195488721804511,0.5219298245614035,0.6708542713567839,0.46434395424624114,0.20894571261831135,0.13673469387755102,0.1363636363636365,0.13698630136986367,0.9221411192214111,0.0,0.12820512820512786,0.14634146341463422,0.07317073170731665,0.5454545454545455,0.5356228130298338,0.24328445747800587,0.11627906976744153,0.20973581869384472,0.11627906976744244,0.35573280159521437,0.39425102217816876,0.22222222222222168,0.0982142857142859,1,0,0,0,0,False
2019-04-15,AIRASIA,0.7936965414652286,0.7600048623022996,0.9246199245452167,0.7610356536502546,0.9215686274509804,0.7551020408163265,0.9484729684847019,0.6774252337300214,0.5920947277600077,0.6475698888989927,0.610068650987685,0.6904512067156345,0.33606557377048935,0.7932692307692325,0.26744186046511625,0.174496644295302,0.6392156862745099,0.2606516290726817,0.17105263157894735,0.6331658291457286,0.388698883984884,0.34248073143409113,0.06802721088435375,0.06818181818181775,0.06849315068493123,0.9610705596107055,0.0,0.15384615384615297,0.04878048780487808,0.048780487804877044,0.31818181818181823,0.2943755832101519,0.3814428152492669,0.04651162790697681,0.019310714764650665,0.04651162790697677,0.0703888334995015,0.5888572254573989,0.5555555555555517,0.03571428571428546,0,1,0,0,0,True
2019-04-16,AIRASIA,0.7704283444335517,0.7489971501505962,0.5551529640282395,0.6142745200470158,0.5522875816993463,0.6122448979591837,0.5782046864766376,0.605134466901156,0.7217079903989655,0.7638126377515666,0.7541202484919515,0.717733473242392,0.2561475409836068,0.7932692307692325,0.5581395348837209,0.174496644295302,0.7137254901960786,0.5538847117794485,0.17105263157894735,0.7085427135678393,0.39773155818181344,0.38659216378113326,0.09115646258503401,0.090909090909091,0.09589041095890444,0.9476885644768857,0.0,0.05128205128205137,0.07317073170731765,0.07317073170731665,0.5,0.4873367993446907,0.5705259042033236,0.06976744186046471,0.012069196727906665,0.06976744186046567,0.24147557328015953,0.5888572254573989,0.5555555555555517,0.03571428571428546,0,0,0,1,0,True
2019-04-17,AIRASIA,0.7704283444335517,0.7489971501505962,0.5551529640282395,0.6142745200470158,0.5522875816993463,0.6122448979591837,0.5782046864766376,0.605134466901156,0.9178856794761795,0.8678376329590071,0.8043038283339575,0.7995802728226656,0.1618852459016367,0.0,0.6085271317829457,0.49328859060402686,0.2549019607843137,0.6040100250626567,0.4956140350877193,0.25125628140703515,0.1548922867256361,0.3045338985893196,0.11360544217687076,0.11363636363636324,0.10958904109589045,0.935523114355231,0.0,0.10256410256410274,0.07317073170731765,0.024390243902438522,0.5,0.48713971357454544,0.4520351906158358,0.11627906976744153,0.16011800992356176,0.11627906976744244,0.08753738783649052,0.21087845372320654,0.33333333333333004,0.0267857142857138,0,0,0,0,1,False
2019-04-18,AIRASIA,0.8251715744278048,0.7761044854738713,0.5855465491265424,0.6273344651952462,0.5816993464052288,0.6250000000000001,0.9418551593768334,0.8748580002794433,1.0,1.0,1.0,0.7534102833158446,0.11885245901639262,0.7932692307692325,0.5503875968992248,0.43624161073825507,1.0,0.5463659147869674,0.43421052631578944,1.0,0.07954371080877935,0.39381661825767894,0.0,0.0,0.0,1.0,0.0,0.10256410256410274,0.0,0.0,0.2272727272727273,0.19721859868668337,0.6868426197458456,0.0,0.16052031648115864,0.0,0.19371884346959123,0.4315863379176476,0.5555555555555567,0.0,0,0,1,0,0,True
2019-04-19,AIRASIA,0.8251715744278048,0.7761044854738713,0.5855465491265424,0.6273344651952462,0.5816993464052288,0.6250000000000001,0.9418551593768334,0.8748580002794433,0.8832846279242547,0.8667757329641738,0.872272268829017,0.7544596012591812,0.15368852459016408,0.0,0.46124031007751937,0.5201342281879195,0.2784313725490196,0.45614035087719296,0.5219298245614035,0.27386934673366836,0.29344097291758237,1.0,0.15918367346938775,0.15909090909090876,0.16438356164383566,0.9099756690997569,0.0,0.0,0.04878048780487808,0.048780487804877044,0.7727272727272728,0.7836248402846526,0.18981818181818183,0.13953488372093045,0.04841088909749229,0.13953488372093031,0.7451645064805583,0.40800396481229095,0.5555555555555517,0.02678571428571261,1,0,0,0,0,False
2019-04-22,AIRASIA,0.9181429392474403,0.7787787517389485,0.7264452828309239,0.6473488311349093,0.7222222222222222,0.6428571428571429,0.8334466307219062,0.7375662918481529,0.8119042062798689,0.7536465862199169,0.8093869082796649,0.9003147953830007,0.17827868852458661,0.0,1.0,0.5604026845637584,0.2784313725490196,1.0,0.5614035087719298,0.27386934673366836,0.006359023441259009,0.0,0.09115646258503401,0.090909090909091,0.09589041095890444,0.9476885644768857,0.0,0.12820512820512786,0.07317073170731765,0.048780487804877044,0.31818181818181823,0.2949527073337913,0.17714173998044966,0.06976744186046471,0.20598095748960707,0.06976744186046567,0.22572283150548356,0.21087845372320654,0.4444444444444384,0.017857142857140944,0,1,0,0,0,True
